2021-07-04 05:00:10,035 INFO     Search BICs for /tmp/Jsoup-83b/
2021-07-04 05:00:23,347 DEBUG                  - depth 3, hash c3c952e, HEAD~618
2021-07-04 05:00:23,351 DEBUG                  - depth 4, hash 5000be3, HEAD~729
2021-07-04 05:00:23,356 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insertNode 269:283
2021-07-04 05:00:23,396 DEBUG                  - depth 0, hash c5792eb, HEAD~601
2021-07-04 05:00:23,402 DEBUG                  - depth 1, hash 5000be3, HEAD~729
2021-07-04 05:00:23,406 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insertStartTag 213:217
2021-07-04 05:00:23,448 DEBUG                  - depth 0, hash 6569bb7, HEAD~260
2021-07-04 05:00:23,453 DEBUG                  - depth 1, hash ac5e9e8, HEAD~434
2021-07-04 05:00:23,458 DEBUG                  - depth 2, hash 5000be3, HEAD~729
2021-07-04 05:00:23,462 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java isFosterInserts 535:537
2021-07-04 05:00:23,502 DEBUG                  - depth 0, hash 5000be3, HEAD~729
2021-07-04 05:00:23,508 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java lastFormattingElement 585:587
2021-07-04 05:00:23,547 DEBUG                  - depth 0, hash 01a6269, HEAD~441
2021-07-04 05:00:23,553 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java pop 285:288
2021-07-04 05:00:23,594 DEBUG                  - depth 0, hash 01a6269, HEAD~441
2021-07-04 05:00:23,600 DEBUG                  - depth 1, hash 5000be3, HEAD~729
2021-07-04 05:00:23,605 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java process 133:137
2021-07-04 05:00:23,644 DEBUG                  - depth 0, hash 433d2f1, HEAD~727
2021-07-04 05:00:23,650 DEBUG                  - depth 1, hash 5000be3, HEAD~729
2021-07-04 05:00:23,654 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java reconstructFormattingElements 624:660
2021-07-04 05:00:23,696 DEBUG                  - depth 0, hash ac5e9e8, HEAD~434
2021-07-04 05:00:23,701 DEBUG                  - depth 1, hash 01a6269, HEAD~441
2021-07-04 05:00:23,706 DEBUG                  - depth 2, hash 5000be3, HEAD~729
2021-07-04 05:00:23,710 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java setHeadElement 527:529
2021-07-04 05:00:23,750 DEBUG                  - depth 0, hash 5000be3, HEAD~729
2021-07-04 05:00:23,755 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java transition 144:146
2021-07-04 05:00:23,795 DEBUG                  - depth 0, hash 5000be3, HEAD~729
2021-07-04 05:00:24,305 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 16
2021-07-04 05:00:24,351 DEBUG                  - depth 0, hash 5000be3, HEAD~729
2021-07-04 05:00:24,356 DEBUG                  - depth 1, hash 13672ea, HEAD~774
2021-07-04 05:00:24,361 DEBUG                  - depth 2, hash 8749726, HEAD~786
2021-07-04 05:00:24,365 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 17
2021-07-04 05:00:24,411 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:24,417 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 42
2021-07-04 05:00:24,463 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:24,469 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 71
2021-07-04 05:00:24,513 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:24,519 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 99
2021-07-04 05:00:24,564 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:24,570 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 171
2021-07-04 05:00:24,615 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:24,620 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 200
2021-07-04 05:00:24,667 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:24,673 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 251
2021-07-04 05:00:24,719 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:24,724 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 788
2021-07-04 05:00:24,769 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:24,775 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 807
2021-07-04 05:00:24,820 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:24,826 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 907
2021-07-04 05:00:24,871 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:24,877 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 944
2021-07-04 05:00:24,922 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:24,928 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 979
2021-07-04 05:00:24,974 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:24,980 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1035
2021-07-04 05:00:25,026 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:25,031 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1097
2021-07-04 05:00:25,076 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:25,082 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1160
2021-07-04 05:00:25,128 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:25,134 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1217
2021-07-04 05:00:25,179 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:25,185 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1311
2021-07-04 05:00:25,230 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:25,236 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1329
2021-07-04 05:00:25,281 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:25,286 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1357
2021-07-04 05:00:25,331 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:25,337 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1405
2021-07-04 05:00:25,383 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:25,389 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1429
2021-07-04 05:00:25,434 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:25,440 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1445
2021-07-04 05:00:25,485 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:25,491 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1462
2021-07-04 05:00:25,537 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:25,543 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1469:1469
2021-07-04 05:00:25,587 DEBUG                  - depth 0, hash 3d6f1e4, HEAD~756
2021-07-04 05:00:25,593 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:25,598 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1502
2021-07-04 05:00:25,641 DEBUG                  - depth 0, hash 24de855, HEAD~83
2021-07-04 05:00:25,647 DEBUG                  - depth 1, hash fb8b60b, HEAD~85
2021-07-04 05:00:25,651 DEBUG                  - depth 2, hash 862c256, HEAD~580
2021-07-04 05:00:25,656 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java isWhitespace 1481:1483
2021-07-04 05:00:25,698 DEBUG                  - depth 0, hash 0f7e0cc, HEAD~18
2021-07-04 05:00:25,704 DEBUG                  - depth 1, hash e991936, HEAD~435
2021-07-04 05:00:25,708 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java isWhitespace 1473:1479
2021-07-04 05:00:25,754 DEBUG                  - depth 0, hash e991936, HEAD~435
2021-07-04 05:00:25,760 DEBUG                  - depth 1, hash dd4b682, HEAD~723
2021-07-04 05:00:25,765 DEBUG                  - depth 2, hash 8749726, HEAD~786
2021-07-04 05:00:25,769 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 17
2021-07-04 05:00:25,815 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:25,821 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java process 18:40
2021-07-04 05:00:25,866 DEBUG                  - depth 0, hash f71712b, HEAD~142
2021-07-04 05:00:25,872 DEBUG                  - depth 1, hash c28e5bf, HEAD~226
2021-07-04 05:00:25,876 DEBUG                  - depth 2, hash 6569bb7, HEAD~260
2021-07-04 05:00:25,881 DEBUG                  - depth 3, hash 5000be3, HEAD~729
2021-07-04 05:00:25,885 DEBUG                  - depth 4, hash 8749726, HEAD~786
2021-07-04 05:00:25,889 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 907
2021-07-04 05:00:25,936 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:25,941 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 944
2021-07-04 05:00:25,987 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:25,992 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 979
2021-07-04 05:00:26,038 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,044 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1035
2021-07-04 05:00:26,090 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,096 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1097
2021-07-04 05:00:26,143 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,148 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1160
2021-07-04 05:00:26,195 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,200 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1217
2021-07-04 05:00:26,245 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,251 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1311
2021-07-04 05:00:26,297 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,303 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1329
2021-07-04 05:00:26,348 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,354 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1357
2021-07-04 05:00:26,400 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,406 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 42
2021-07-04 05:00:26,452 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,458 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java anythingElse 65:69
2021-07-04 05:00:26,504 DEBUG                  - depth 0, hash ac5e9e8, HEAD~434
2021-07-04 05:00:26,510 DEBUG                  - depth 1, hash 5000be3, HEAD~729
2021-07-04 05:00:26,514 DEBUG                  - depth 2, hash 8749726, HEAD~786
2021-07-04 05:00:26,519 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1405
2021-07-04 05:00:26,564 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,570 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1429
2021-07-04 05:00:26,616 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,621 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1445
2021-07-04 05:00:26,666 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,672 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1462
2021-07-04 05:00:26,717 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,723 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 71
2021-07-04 05:00:26,768 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,774 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 99
2021-07-04 05:00:26,818 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,824 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java anythingElse 166:169
2021-07-04 05:00:26,870 DEBUG                  - depth 0, hash e991936, HEAD~435
2021-07-04 05:00:26,876 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:26,881 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 171
2021-07-04 05:00:26,927 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,933 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 200
2021-07-04 05:00:26,978 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:26,984 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 251
2021-07-04 05:00:27,029 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:27,036 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 788
2021-07-04 05:00:27,080 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:27,086 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 807
2021-07-04 05:00:27,131 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:27,409 DEBUG    [line range] org/jsoup/parser/ParseErrorList.java <init> 14:17
2021-07-04 05:00:27,445 DEBUG                  - depth 0, hash f8a5dfb, HEAD~715
2021-07-04 05:00:27,451 DEBUG    [line range] org/jsoup/parser/ParseErrorList.java canAddError 19:21
2021-07-04 05:00:27,485 DEBUG                  - depth 0, hash f8a5dfb, HEAD~715
2021-07-04 05:00:27,491 DEBUG    [line range] org/jsoup/parser/ParseErrorList.java noTracking 27:29
2021-07-04 05:00:27,526 DEBUG                  - depth 0, hash f44d6e6, HEAD~207
2021-07-04 05:00:27,532 DEBUG                  - depth 1, hash f8a5dfb, HEAD~715
2021-07-04 05:00:27,818 DEBUG    [single line]   org/jsoup/parser/ParseSettings.java <clinit> 21
2021-07-04 05:00:27,853 DEBUG                  - depth 0, hash 6569bb7, HEAD~260
2021-07-04 05:00:27,859 DEBUG    [single line]   org/jsoup/parser/ParseSettings.java <clinit> 22
2021-07-04 05:00:27,893 DEBUG                  - depth 0, hash 6569bb7, HEAD~260
2021-07-04 05:00:27,899 DEBUG    [single line]   org/jsoup/parser/ParseSettings.java <clinit> 23
2021-07-04 05:00:27,934 DEBUG                  - depth 0, hash 6569bb7, HEAD~260
2021-07-04 05:00:27,939 DEBUG    [line range] org/jsoup/parser/ParseSettings.java <init> 33:36
2021-07-04 05:00:27,974 DEBUG                  - depth 0, hash 6569bb7, HEAD~260
2021-07-04 05:00:27,980 DEBUG    [line range] org/jsoup/parser/ParseSettings.java normalizeAttributes 52:57
2021-07-04 05:00:28,014 DEBUG                  - depth 0, hash ea1fb65, HEAD~138
2021-07-04 05:00:28,019 DEBUG                  - depth 1, hash 8121d8c, HEAD~188
2021-07-04 05:00:28,024 DEBUG                  - depth 2, hash 6569bb7, HEAD~260
2021-07-04 05:00:28,028 DEBUG    [line range] org/jsoup/parser/ParseSettings.java normalizeTag 38:43
2021-07-04 05:00:28,063 DEBUG                  - depth 0, hash 850a9cc, HEAD~6
2021-07-04 05:00:28,069 DEBUG                  - depth 1, hash 8121d8c, HEAD~188
2021-07-04 05:00:28,073 DEBUG                  - depth 2, hash 6569bb7, HEAD~260
2021-07-04 05:00:28,419 DEBUG    [line range] org/jsoup/parser/Parser.java <init> 24:28
2021-07-04 05:00:28,462 DEBUG                  - depth 0, hash 850a9cc, HEAD~6
2021-07-04 05:00:28,468 DEBUG                  - depth 1, hash 6569bb7, HEAD~260
2021-07-04 05:00:28,472 DEBUG                  - depth 2, hash 433d2f1, HEAD~727
2021-07-04 05:00:28,477 DEBUG    [line range] org/jsoup/parser/Parser.java getErrors 83:85
2021-07-04 05:00:28,513 DEBUG                  - depth 0, hash 850a9cc, HEAD~6
2021-07-04 05:00:28,519 DEBUG                  - depth 1, hash 433d2f1, HEAD~727
2021-07-04 05:00:28,523 DEBUG    [line range] org/jsoup/parser/Parser.java parse 105:108
2021-07-04 05:00:28,562 DEBUG                  - depth 0, hash 850a9cc, HEAD~6
2021-07-04 05:00:28,567 DEBUG                  - depth 1, hash 654bc6f, HEAD~157
2021-07-04 05:00:28,572 DEBUG                  - depth 2, hash 6569bb7, HEAD~260
2021-07-04 05:00:28,576 DEBUG                  - depth 3, hash f8a5dfb, HEAD~715
2021-07-04 05:00:28,581 DEBUG                  - depth 4, hash 433d2f1, HEAD~727
2021-07-04 05:00:28,585 DEBUG                  - depth 5, hash 5000be3, HEAD~729
2021-07-04 05:00:28,589 DEBUG                  - depth 6, hash 8749726, HEAD~786
2021-07-04 05:00:28,594 DEBUG                  - depth 7, hash 7649933, HEAD~1098
2021-07-04 05:00:28,598 DEBUG                  - depth 8, hash d23db47, HEAD~1131
2021-07-04 05:00:28,602 DEBUG                  - depth 9, hash 2f0a7bf, HEAD~1154
2021-07-04 05:00:28,606 DEBUG                  - depth 10, hash 9db51cf, HEAD~1160
2021-07-04 05:00:28,611 DEBUG    [line range] org/jsoup/parser/Parser.java settings 92:94
2021-07-04 05:00:28,646 DEBUG                  - depth 0, hash 6569bb7, HEAD~260
2021-07-04 05:00:29,007 DEBUG    [line range] org/jsoup/parser/Tag.java <clinit> 14:14
2021-07-04 05:00:29,046 DEBUG                  - depth 0, hash e2ff399, HEAD~160
2021-07-04 05:00:29,052 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:29,057 DEBUG                  - depth 2, hash c4bb2a4, HEAD~1065
2021-07-04 05:00:29,061 DEBUG                  - depth 3, hash e97f564, HEAD~1138
2021-07-04 05:00:29,065 DEBUG                  - depth 4, hash 548ce13, HEAD~1171
2021-07-04 05:00:29,071 DEBUG    [line range] org/jsoup/parser/Tag.java <init> 17:17
2021-07-04 05:00:29,111 DEBUG                  - depth 0, hash c4bb2a4, HEAD~1065
2021-07-04 05:00:29,117 DEBUG                  - depth 1, hash 548ce13, HEAD~1171
2021-07-04 05:00:29,122 DEBUG    [line range] org/jsoup/parser/Tag.java formatAsBlock 94:96
2021-07-04 05:00:29,160 DEBUG                  - depth 0, hash 13c2af3, HEAD~864
2021-07-04 05:00:29,166 DEBUG    [line range] org/jsoup/parser/Tag.java getName 35:37
2021-07-04 05:00:29,206 DEBUG                  - depth 0, hash a657d09, HEAD~1170
2021-07-04 05:00:29,212 DEBUG    [line range] org/jsoup/parser/Tag.java isFormListed 176:178
2021-07-04 05:00:29,248 DEBUG                  - depth 0, hash c5792eb, HEAD~601
2021-07-04 05:00:29,254 DEBUG    [line range] org/jsoup/parser/Tag.java preserveWhitespace 168:170
2021-07-04 05:00:29,294 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:29,300 DEBUG                  - depth 1, hash 09b0d1b, HEAD~922
2021-07-04 05:00:29,304 DEBUG                  - depth 2, hash ba5d660, HEAD~953
2021-07-04 05:00:29,309 DEBUG                  - depth 3, hash 0081d16, HEAD~984
2021-07-04 05:00:29,313 DEBUG                  - depth 4, hash 9c8969d, HEAD~1082
2021-07-04 05:00:29,318 DEBUG                  - depth 5, hash e97f564, HEAD~1138
2021-07-04 05:00:29,322 DEBUG    [line range] org/jsoup/parser/Tag.java register 314:316
2021-07-04 05:00:29,362 DEBUG                  - depth 0, hash 9b85aea, HEAD~658
2021-07-04 05:00:29,368 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:29,373 DEBUG                  - depth 2, hash 9824d00, HEAD~946
2021-07-04 05:00:29,377 DEBUG                  - depth 3, hash e97f564, HEAD~1138
2021-07-04 05:00:29,381 DEBUG                  - depth 4, hash 548ce13, HEAD~1171
2021-07-04 05:00:29,386 DEBUG    [line range] org/jsoup/parser/Tag.java valueOf 49:65
2021-07-04 05:00:29,426 DEBUG                  - depth 0, hash c221cc8, HEAD~199
2021-07-04 05:00:29,432 DEBUG                  - depth 1, hash 6569bb7, HEAD~260
2021-07-04 05:00:29,436 DEBUG                  - depth 2, hash c75e9cc, HEAD~657
2021-07-04 05:00:29,441 DEBUG                  - depth 3, hash 9b85aea, HEAD~658
2021-07-04 05:00:29,445 DEBUG                  - depth 4, hash 8749726, HEAD~786
2021-07-04 05:00:29,449 DEBUG                  - depth 5, hash ba5d660, HEAD~953
2021-07-04 05:00:29,454 DEBUG                  - depth 6, hash 2cce405, HEAD~1045
2021-07-04 05:00:29,458 DEBUG                  - depth 7, hash c4bb2a4, HEAD~1065
2021-07-04 05:00:29,463 DEBUG                  - depth 8, hash 40979c9, HEAD~1119
2021-07-04 05:00:29,467 DEBUG                  - depth 9, hash 548ce13, HEAD~1171
2021-07-04 05:00:29,835 DEBUG    [line range] org/jsoup/parser/Token.java <init> 14:15
2021-07-04 05:00:29,871 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:29,877 DEBUG    [single line]   org/jsoup/parser/Token.java <init> 11
2021-07-04 05:00:29,913 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:29,919 DEBUG    [line range] org/jsoup/parser/Token.java asCharacter 376:378
2021-07-04 05:00:29,956 DEBUG                  - depth 0, hash f61ba0f, HEAD~445
2021-07-04 05:00:29,961 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:29,966 DEBUG    [line range] org/jsoup/parser/Token.java asEndTag 356:358
2021-07-04 05:00:30,003 DEBUG                  - depth 0, hash f61ba0f, HEAD~445
2021-07-04 05:00:30,009 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:30,013 DEBUG    [line range] org/jsoup/parser/Token.java asStartTag 348:350
2021-07-04 05:00:30,050 DEBUG                  - depth 0, hash f61ba0f, HEAD~445
2021-07-04 05:00:30,055 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:30,060 DEBUG    [line range] org/jsoup/parser/Token.java isCData 372:374
2021-07-04 05:00:30,096 DEBUG                  - depth 0, hash c07c0ee, HEAD~43
2021-07-04 05:00:30,101 DEBUG    [line range] org/jsoup/parser/Token.java isCharacter 368:370
2021-07-04 05:00:30,139 DEBUG                  - depth 0, hash f61ba0f, HEAD~445
2021-07-04 05:00:30,145 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:30,149 DEBUG    [line range] org/jsoup/parser/Token.java isComment 360:362
2021-07-04 05:00:30,187 DEBUG                  - depth 0, hash f61ba0f, HEAD~445
2021-07-04 05:00:30,193 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:30,197 DEBUG    [line range] org/jsoup/parser/Token.java isDoctype 336:338
2021-07-04 05:00:30,233 DEBUG                  - depth 0, hash f61ba0f, HEAD~445
2021-07-04 05:00:30,239 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:30,244 DEBUG    [line range] org/jsoup/parser/Token.java isEndTag 352:354
2021-07-04 05:00:30,280 DEBUG                  - depth 0, hash f61ba0f, HEAD~445
2021-07-04 05:00:30,286 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:30,290 DEBUG    [line range] org/jsoup/parser/Token.java isStartTag 344:346
2021-07-04 05:00:30,328 DEBUG                  - depth 0, hash f61ba0f, HEAD~445
2021-07-04 05:00:30,333 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:30,338 DEBUG    [line range] org/jsoup/parser/Token.java reset 27:31
2021-07-04 05:00:30,374 DEBUG                  - depth 0, hash e991936, HEAD~435
2021-07-04 05:00:30,380 DEBUG    [line range] org/jsoup/parser/Token.java data 297:300
2021-07-04 05:00:30,417 DEBUG                  - depth 0, hash e991936, HEAD~435
2021-07-04 05:00:30,423 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:30,427 DEBUG    [line range] org/jsoup/parser/Token.java getData 302:304
2021-07-04 05:00:30,463 DEBUG                  - depth 0, hash 8749726, HEAD~786
2021-07-04 05:00:30,469 DEBUG    [line range] org/jsoup/parser/Token.java reset 291:295
2021-07-04 05:00:30,505 DEBUG                  - depth 0, hash e991936, HEAD~435
2021-07-04 05:00:30,512 DEBUG    [line range] org/jsoup/parser/Token.java reset 222:228
2021-07-04 05:00:30,548 DEBUG                  - depth 0, hash e991936, HEAD~435
2021-07-04 05:00:30,554 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:30,559 DEBUG    [line range] org/jsoup/parser/Token.java appendAttributeName 171:173
2021-07-04 05:00:30,596 DEBUG                  - depth 0, hash f61ba0f, HEAD~445
2021-07-04 05:00:30,601 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:30,606 DEBUG    [line range] org/jsoup/parser/Token.java appendAttributeName 167:169
2021-07-04 05:00:30,642 DEBUG                  - depth 0, hash f61ba0f, HEAD~445
2021-07-04 05:00:30,648 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:30,653 DEBUG    [line range] org/jsoup/parser/Token.java appendAttributeValue 175:182
2021-07-04 05:00:30,689 DEBUG                  - depth 0, hash 8a22a9d, HEAD~311
2021-07-04 05:00:30,695 DEBUG                  - depth 1, hash f61ba0f, HEAD~445
2021-07-04 05:00:30,700 DEBUG                  - depth 2, hash 43cd48b, HEAD~614
2021-07-04 05:00:30,704 DEBUG                  - depth 3, hash ede1316, HEAD~677
2021-07-04 05:00:30,709 DEBUG                  - depth 4, hash 8749726, HEAD~786
2021-07-04 05:00:30,713 DEBUG    [line range] org/jsoup/parser/Token.java appendTagName 158:161
2021-07-04 05:00:30,750 DEBUG                  - depth 0, hash 8121d8c, HEAD~188
2021-07-04 05:00:30,756 DEBUG                  - depth 1, hash 6569bb7, HEAD~260
2021-07-04 05:00:30,760 DEBUG                  - depth 2, hash f61ba0f, HEAD~445
2021-07-04 05:00:30,764 DEBUG                  - depth 3, hash 8749726, HEAD~786
2021-07-04 05:00:30,769 DEBUG    [line range] org/jsoup/parser/Token.java ensureAttributeValue 205:212
2021-07-04 05:00:30,806 DEBUG                  - depth 0, hash 8a22a9d, HEAD~311
2021-07-04 05:00:30,812 DEBUG                  - depth 1, hash e991936, HEAD~435
2021-07-04 05:00:30,817 DEBUG                  - depth 2, hash f61ba0f, HEAD~445
