2021-07-03 20:53:36,524 INFO     Search BICs for /tmp/Csv-16b/
2021-07-03 20:53:44,469 DEBUG                  - depth 12, hash 38741a4, HEAD~971
2021-07-03 20:53:44,474 DEBUG                  - depth 13, hash dd26201, HEAD~976
2021-07-03 20:53:44,478 DEBUG                  - depth 14, hash fa07dea, HEAD~981
2021-07-03 20:53:44,482 DEBUG                  - depth 15, hash 83e4a90, HEAD~983
2021-07-03 20:53:44,486 DEBUG                  - depth 16, hash 38670db, HEAD~1016
2021-07-03 20:53:44,491 DEBUG    [line range] org/apache/commons/csv/Lexer.java readEndOfLine 378:398
2021-07-03 20:53:44,527 DEBUG                  - depth 0, hash aae6f90, HEAD~42
2021-07-03 20:53:44,533 DEBUG                  - depth 1, hash 8e18054, HEAD~451
2021-07-03 20:53:44,537 DEBUG                  - depth 2, hash 7b168eb, HEAD~554
2021-07-03 20:53:44,796 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 22
2021-07-03 20:53:44,829 DEBUG                  - depth 0, hash a72c71f, HEAD~363
2021-07-03 20:53:44,835 DEBUG                  - depth 1, hash e693d87, HEAD~814
2021-07-03 20:53:44,839 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 27
2021-07-03 20:53:44,872 DEBUG                  - depth 0, hash e693d87, HEAD~814
2021-07-03 20:53:44,878 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 32
2021-07-03 20:53:44,911 DEBUG                  - depth 0, hash 9778244, HEAD~64
2021-07-03 20:53:44,917 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 38
2021-07-03 20:53:44,951 DEBUG                  - depth 0, hash e693d87, HEAD~814
2021-07-03 20:53:44,957 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 43
2021-07-03 20:53:44,991 DEBUG                  - depth 0, hash e693d87, HEAD~814
2021-07-03 20:53:44,996 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 49
2021-07-03 20:53:45,031 DEBUG                  - depth 0, hash e693d87, HEAD~814
2021-07-03 20:53:45,321 DEBUG    [single line]   org/apache/commons/csv/Token.java <init> 27
2021-07-03 20:53:45,355 DEBUG                  - depth 0, hash 0e7e9de, HEAD~827
2021-07-03 20:53:45,360 DEBUG                  - depth 1, hash 7592782, HEAD~991
2021-07-03 20:53:45,365 DEBUG    [line range] org/apache/commons/csv/Token.java <init> 50:50
2021-07-03 20:53:45,398 DEBUG                  - depth 0, hash 7592782, HEAD~991
2021-07-03 20:53:45,404 DEBUG    [line range] org/apache/commons/csv/Token.java reset 58:62
2021-07-03 20:53:45,437 DEBUG                  - depth 0, hash 17c2635, HEAD~828
2021-07-03 20:53:45,442 DEBUG                  - depth 1, hash 7592782, HEAD~991
2021-07-03 20:53:45,447 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 32
2021-07-03 20:53:45,480 DEBUG                  - depth 0, hash 7592782, HEAD~991
2021-07-03 20:53:45,486 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 34
2021-07-03 20:53:45,519 DEBUG                  - depth 0, hash 7592782, HEAD~991
2021-07-03 20:53:45,524 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 37
2021-07-03 20:53:45,557 DEBUG                  - depth 0, hash 7592782, HEAD~991
2021-07-03 20:53:45,563 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 40
2021-07-03 20:53:45,597 DEBUG                  - depth 0, hash 7592782, HEAD~991
2021-07-03 20:53:45,603 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 43
2021-07-03 20:53:45,637 DEBUG                  - depth 0, hash 0a0f3bb, HEAD~954
2021-07-03 20:53:45,642 DEBUG                  - depth 1, hash 7592782, HEAD~991
2021-07-03 20:53:45,647 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 46
2021-07-03 20:53:45,681 DEBUG                  - depth 0, hash 0a0f3bb, HEAD~954
2021-07-03 20:53:45,686 DEBUG                  - depth 1, hash 7592782, HEAD~991
2021-07-03 20:53:45,691 INFO     The number of BIC candidates: 192
