2021-07-03 20:56:30,758 INFO     Search BICs for /tmp/Gson-6b/
2021-07-03 20:56:46,267 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:46,272 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 146
2021-07-03 20:56:46,320 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:46,326 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 147
2021-07-03 20:56:46,373 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:46,379 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 149
2021-07-03 20:56:46,426 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:46,432 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 150
2021-07-03 20:56:46,479 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:46,485 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 151
2021-07-03 20:56:46,532 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:46,538 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 152
2021-07-03 20:56:46,585 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:46,591 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 153
2021-07-03 20:56:46,638 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:46,644 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 154
2021-07-03 20:56:46,692 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:46,698 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 155
2021-07-03 20:56:46,745 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:46,751 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 156
2021-07-03 20:56:46,800 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:46,805 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 157
2021-07-03 20:56:46,854 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:46,860 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 158
2021-07-03 20:56:46,908 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:46,914 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 159
2021-07-03 20:56:46,963 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:46,969 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 160
2021-07-03 20:56:47,017 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:47,022 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 161
2021-07-03 20:56:47,070 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:47,076 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 162
2021-07-03 20:56:47,124 DEBUG                  - depth 0, hash a991e54, HEAD~357
2021-07-03 20:56:47,129 DEBUG    [line range] com/google/gson/stream/JsonWriter.java <init> 167:167
2021-07-03 20:56:47,180 DEBUG                  - depth 0, hash 35c1317, HEAD~320
2021-07-03 20:56:47,186 DEBUG                  - depth 1, hash 765a9f1, HEAD~896
2021-07-03 20:56:47,190 DEBUG    [line range] com/google/gson/stream/JsonWriter.java push 353:360
2021-07-03 20:56:47,239 DEBUG                  - depth 0, hash 35c1317, HEAD~320
2021-07-03 20:56:47,245 DEBUG    [line range] com/google/gson/stream/JsonWriter.java setSerializeNulls 268:270
2021-07-03 20:56:47,293 DEBUG                  - depth 0, hash bb7f0b6, HEAD~515
2021-07-03 20:56:47,298 INFO     The number of BIC candidates: 155
