2021-07-03 20:55:05,624 INFO     Search BICs for /tmp/Gson-3b/
2021-07-03 20:55:19,947 DEBUG    [line range] com/google/gson/stream/JsonReader.java push 1268:1281
2021-07-03 20:55:19,998 DEBUG                  - depth 0, hash fbc7e69, HEAD~125
2021-07-03 20:55:20,004 DEBUG                  - depth 1, hash 46b4346, HEAD~228
2021-07-03 20:55:20,008 DEBUG    [line range] com/google/gson/stream/JsonReader.java setLenient 325:327
2021-07-03 20:55:20,059 DEBUG                  - depth 0, hash 46b4346, HEAD~228
2021-07-03 20:55:20,065 DEBUG    [single line]   com/google/gson/stream/JsonReader.java <init> 1600
2021-07-03 20:55:20,116 DEBUG                  - depth 0, hash 46b4346, HEAD~228
2021-07-03 20:55:20,122 DEBUG    [line range] com/google/gson/stream/JsonReader.java promoteNameToValue 1601:1621
2021-07-03 20:55:20,173 DEBUG                  - depth 0, hash fbc7e69, HEAD~125
2021-07-03 20:55:20,178 DEBUG                  - depth 1, hash 46b4346, HEAD~228
2021-07-03 20:55:20,450 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 25
2021-07-03 20:55:20,496 DEBUG                  - depth 0, hash 765a9f1, HEAD~808
2021-07-03 20:55:20,502 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 31
2021-07-03 20:55:20,547 DEBUG                  - depth 0, hash 765a9f1, HEAD~808
2021-07-03 20:55:20,553 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 37
2021-07-03 20:55:20,599 DEBUG                  - depth 0, hash 765a9f1, HEAD~808
2021-07-03 20:55:20,604 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 43
2021-07-03 20:55:20,651 DEBUG                  - depth 0, hash 765a9f1, HEAD~808
2021-07-03 20:55:20,657 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 49
2021-07-03 20:55:20,705 DEBUG                  - depth 0, hash 765a9f1, HEAD~808
2021-07-03 20:55:20,711 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 56
2021-07-03 20:55:20,756 DEBUG                  - depth 0, hash 765a9f1, HEAD~808
2021-07-03 20:55:20,762 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 61
2021-07-03 20:55:20,807 DEBUG                  - depth 0, hash 765a9f1, HEAD~808
2021-07-03 20:55:20,813 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 67
2021-07-03 20:55:20,859 DEBUG                  - depth 0, hash 765a9f1, HEAD~808
2021-07-03 20:55:20,865 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 72
2021-07-03 20:55:20,911 DEBUG                  - depth 0, hash 765a9f1, HEAD~808
2021-07-03 20:55:20,916 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 77
2021-07-03 20:55:20,962 DEBUG                  - depth 0, hash 765a9f1, HEAD~808
2021-07-03 20:55:20,968 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 84
2021-07-03 20:55:21,013 DEBUG                  - depth 0, hash 765a9f1, HEAD~808
2021-07-03 20:55:21,019 INFO     The number of BIC candidates: 140
